"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Jamaica","JAM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.74274881350298","5.42448666243628","9.33469884241518","11.0681678091192","14.5691607666559","16.9929741488242","20.8685506466686","22.361206236817","23.9200956868744","24.8016877962872","25.9518959453866","27.002945804699","28.4626435946138","30.6417547019765","33.884192101514","37.7150540618364","39.649635530394","42.1295452851362","49.5101329215904","54.4437002719198","60.3195168604064","62.8764801025391","61.4422492980957","65.869255065918","69.4397277832031","69.6613235473633","68.70068359375","70.3915863037109","71.283191772345","72.7516987760305","",
"Jordan","JOR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.256041465319215","0.265671811256117","0.268165374452845","0.269116140723531","0.271500910271663","0.270306434802975","0.279681606474549","0.281595187455259","0.285863768471882","0.281438877167855","0.274061087592197","0.271251965465292","0.271911396671546","0.270209539268808","0.272011243073844","0.27227679755312","0.28025783226051","0.285411155968744","0.313260233325646","0.31205451991822","0.321895946850038","0.325033873319626","0.330088645219803","0.349448978900909","0.363501667976379","0.364993810653687","0.3571497797966","0.329168230295181","0.335658014135072","0.332194043144209","",
"Japan","JPN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209.91288","209.492894","207.721768","204.893996","202.309322","197.433762","193.385348","192.264457","190.727975","186.62541","176.466369","171.304602","163.074581","155.223507","150.594216","142.936319","137.513264","133.583751","129.06067","124.903571","121.030128","116.103236","112.664472","106.590397","109.18166","108.962794","114.928968","115.651091","109.595832","108.527566","",
"Kazakhstan","KAZ","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.2217025756836","80.3614349365234","92.0528106689453","97.2588958740234","104.586219787598","115.959457397461","125.263374328613","","","",
"Kenya","KEN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.66248574559414","5.37144378039925","6.63851764188005","9.41299448140422","11.8171656755263","11.6733565659847","12.3462007416763","13.4348908481339","14.1188784560073","14.6099156829833","15.5431199662533","15.9833600543859","16.0424053854818","17.2260310037723","18.7270242069212","19.9804157802297","22.1536670553305","23.6412105813269","28.7412167527911","31.5072397142364","32.2268299961435","35.6213264465332","36.2744140625","37.3134841918945","38.3449516296387","39.3124351501465","39.9461441040039","41.6347846984863","42.5481080777831","","",
"Kyrgyz Republic","KGZ","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.45266961669728","4.42597138056836","5.33842098004815","5.80654628162369","7.78639567385118","8.94059761831404","9.29652271412816","9.34668858187901","9.41107602717204","9.54245830836234","9.62976104411269","9.84676608421866","10.5530562902511","12.6548443350146","13.5682420528794","14.4129433621803","16.2962799072266","16.3219871520996","18.4694061279297","19.4366130828857","20.3272171020508","19.5287437438965","19.3727111816406","19.2025287690216","19.0745421950695","",
"Cambodia","KHM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933.026112457636","900.314162391438","937.222475813427","988.714315278978","1117.75761753694","1137.66718932607","1091.78880067144","1055.40348142","1072.43201523507","1061.31569006213","1074.21084670404","1104.92782923127","1136.15465755976","1189.35117305482","1431.69134625063","1427.29816787958","1460.38533270646","1493.25415039063","1428.33605957031","1462.34606933594","1484.27673339844","1473.36828613281","1471.09045410156","1488.79821777344","1489.02175863748","","",
"Kiribati","KIR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.942811078135137","0.949592989167065","1.03945302098815","1.14556329865331","1.08312771531603","1.06570398932479","1.01229628238803","0.982835815615724","0.987495162382528","0.991967048084223","","","","","",
"St. Kitts and Nevis","KNA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89076972521871","1.89238006767657","1.88925074540203","1.86802256094226","1.84680999041839","1.84952941061845","1.83435258759069","1.95207166663615","1.98848029358006","2.01134483571336","1.98745229889587","1.9773489538089","1.9862065813144","1.98553347543337","1.97852006705262","1.97823440907502","2.07906722627839","2.11197998839849","2.14169921421332","2.19357320433438","2.17654162225108","2.23305249214172","2.18385314941406","2.31257271766663","2.36532664299011","2.40289616584778","2.46432042121887","2.5473039150238","2.46077869279003","2.40901253192997","",
"Korea, Rep.","KOR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","519.767869","558.723783","589.208156","612.687683","657.605108","685.155258","716.664634","748.400462","787.285302","797.01736","824.430003","843.289929","871.604379","881.48621","886.826222","879.365485","872.620901","866.715341","882.090515","900.046537","907.904138","912.021393","914.93352","976.331027","994.758469","959.680279","967.114886","988.820158","938.79186","931.386371","",
"Kuwait","KWT","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.163036227461154","0.170580340109206","0.164662541983394","0.160553457020496","0.160439221458672","0.160253989281041","0.161223600198408","0.158615514859803","0.156393509264255","0.157622127521869","0.155237580279031","0.152933506238301","0.151883326605577","0.14993968417814","0.147853392476086","0.14892623273626","0.148682512862255","0.152487699462616","0.162390688743588","0.170482386358521","0.175273401359464","0.178132236003876","0.182228446006775","0.190710574388504","0.19014935195446","0.195074021816254","0.190249219536781","0.187430799007416","0.183955530739151","0.182653971889821","",
"Latin America & Caribbean (excluding high income)","LAC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183.504766150972","199.712897302888","212.963359181821","219.821859339766","228.770572102923","266.129639368943","292.225736820567","364.102133858798","684.735917275045","1509.49109897829","1826.46443157748","1915.02251205264","2085.53786497447","2355.11093038282","2533.6764033847","2626.12705547308","2710.5808574389","2758.26318211676","2858.92866953804","2873.18061084181","2995.93529958927","3124.0751953125","3004.04174804688","3171.2060546875","3224.61206054688","3232.69775390625","3165.74267578125","3133.81176757813","3121.49252570498","3167.80660395957","",
"Lebanon","LBN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","785.643490700835","797.869485388781","816.265345849101","830.624365675444","849.324424977061","859.189513779239","843.263806652231","793.844952368611","761.654495055264","761.833271036197","788.861203718494","798.10619458695","",
"Liberia","LBR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.287405071504919","0.322978080618258","0.348432889414332","0.365915577526075","0.392252064724178","0.407890712197076","0.44175536691329","0.499827081951319","0.538868379916688","0.568822559572699","0.598220304081047","0.5703759365644","0.554286683183951","0.522846815664741","0.525462531959498","0.483779703940397","0.425848999799644","0.513647718912039","","",
"Libya","LBY","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.536736564370793","0.576185988598462","0.611591560296792","0.659840256631666","0.675950234798879","0.705094549708923","0.712608301933504","0.721052043888011","0.736367357408097","0.739686409280741","0.694773977821061","0.616124306299701","0.547081732031967","0.523216821395041","0.498376070291454","0.494796856866396","0.486328584550787","0.502397179108293","0.533950301216374","0.549037026692449","0.555302288193991","0.621846075818511","0.584961249082794","0.535392462490416","0.488497325679737","0.507235309288822","0.562303406457296","0.638153358257669","","","",
"St. Lucia","LCA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.99323607903332","2.02984781540214","2.0714200422628","2.02909744961677","2.03322011562171","2.08907612626968","2.0483553153982","2.00145444123241","2.03396703479703","2.06015634668507","2.06681108147806","2.11668030193189","2.07830877403311","2.05319429934739","2.02886108150866","2.03878096281042","2.02238152658693","2.02180011941049","2.05510340056375","2.05919960902518","2.09182386178399","2.08396744728088","2.01280951499939","2.03770184516907","2.0932891368866","2.13131332397461","2.05912756919861","2.07916116714478","2.06892959675949","2.04305868278419","",
"Latin America & Caribbean","LCN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0468074232425","10.8131416239252","11.6899803681807","12.6886463067738","13.4109898251039","14.0462079253491","15.8208465694151","16.9394935306751","18.24257321788","18.6895290735725","19.1956367016869","21.3111527940935","22.9820846162704","23.8909722741988","25.0308008293695","27.0273383057129","28.8062535893795","32.4442443688748","38.2949431626753","39.7632255224937","41.5540586599334","42.9880828857422","43.5156059265137","46.413143157959","48.4151725769043","50.2563018798828","51.7779350280762","55.5008811950684","55.3342605474141","56.2669948948617","",
"Lower middle income","LMC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41029077616407","2.47452793675157","2.17510144223222","2.86511764926673","2.98723784851023","3.05549649910696","3.05683041397328","3.14113196771762","3.29871173605547","3.51716324764037","3.78758858957421","3.85546563696096","3.92572236061096","4.0278377532959","4.28086709976196","4.50849390029907","4.66072940826416","4.92797946929932","5.24398756027222","5.3621954294251","5.53994160871801","",
"Late-demographic dividend","LTE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00333469875675593","0.0362707446070575","0.179836532423373","0.301904853633557","0.410098","0.474609","0.509203","0.530511","0.51435","0.501804","0.4939","0.476643","0.45184","0.455467","0.472796","0.495741","0.517721","0.545399","0.534495","0.516044","0.51747","0.518934","0.504281","0.499885","0.499191","0.490628","0.493977","0.473127","0.482237","",
"Luxembourg","LUX","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.028433","1.028651","1.044413","1.059618","1.065142","1.003801","0.991945","0.978363","0.967952","0.952492","0.945044","0.958381","0.945064","0.946754","0.966074","0.963143","0.947425","0.970523","0.958198","0.966302","0.977139","0.969149","0.974533","0.964711","0.973161","0.977016","0.963597","0.963068","0.912567","0.927764","",
"Latvia","LVA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0106010933551867","0.108213697661961","0.219671364502825","0.291","0.33755","0.376767","0.398307","0.412619","0.41746","0.412859","0.4031","0.412289","0.432592","0.455652","0.492467","0.544364","0.600319","0.640997","0.609841","0.565683","0.577839","0.580503","0.564252","0.569704","0.569314","0.561069","0.56034","0.537914","0.547243","",
"Macao SAR, China","MAC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.50011225488111","4.73039209066307","4.94550053837318","5.12584284580414","5.30791333243197","5.60495733188831","5.70794415865306","5.77226719255318","5.69384747533209","5.39366060322928","5.13369595041091","4.89343274366727","4.68991157213089","4.51420723461002","4.43970334393823","4.48274128915437","4.56629085923136","4.68695303350322","4.90227394836295","4.97729534346627","5.03457645796513","5.16379404067993","5.13876152038574","5.39379405975342","5.63144063949585","5.80924272537231","5.87891054153442","5.94029331207275","5.97291873907359","","",
"St. Martin (French part)","MAF","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.00494642222651","4.14907620969151","4.25826815316844","4.35056528108634","4.45801687142687","4.60190444117893","4.60439046110217","4.54592359608368","4.59967818055656","4.53201427195196","4.46703401790453","4.37118364868646","4.42323146854864","4.37555380493758","4.32510690315713","4.22428781387779","4.22669478958021","4.19338398426776","4.18836604714941","4.24416118363457","4.21716600664783","4.12518692016602","4.0431547164917","4.17761850357056","4.37507486343384","4.39766263961792","4.38463497161865","4.29083681106567","4.26865336334074","4.20089370186308","",
"Monaco","MCO","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000830933774002583","0.0090879231978097","0.151266156370981","0.864521605183862","1.09207886422338","1.31036978373376","1.43118085207723","1.51776127858876","2.06831799281661","2.62697778858399","2.80424067297973","2.90679758170636","3.17613113476881","3.48073117867497","3.7691214655826","4.11788977921463","4.4988194928902","4.88631517453234","4.90067471218668","5.18243963752142","5.41004037857056","5.37513637542725","5.94695043563843","6.12859678268433","6.40884876251221","6.34753561019897","6.38254404067993","6.42008014629011","6.61086692866803","",
"Madagascar","MDG","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7619109318166","93.5145290161708","103.937628184632","111.061914698049","150.390079797003","218.083684253845","253.731676557777","259.05905297652","270.93580085155","291.461212695233","315.377736919003","330.991628592128","379.580106407263","364.830054461169","404.904755104975","463.534211965145","497.39106557937","533.347824265232","561.378659725402","613.828172004084","659.770318140715","700.228210449219","708.448669433594","760.075744628906","797.930114746094","852.493835449219","890.619567871094","962.959594726563","1020.78502853918","1058.86741768385","",
"Maldives","MDV","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.80968570709229","9.2357063293457","9.66302967071533","9.73769760131836","9.71452045440674","9.59599590301514","9.79355430603027","","","",
"Middle East & North Africa","MEA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.479416","1.779986","2.000225","2.402459","2.52422","3.288536","4.20232","4.862764","5.501439","6.22464","6.74971","6.919777","7.237584","7.348937","7.469909","7.648331","7.744389","7.961309","8.158591","8.422166","8.720406","8.940212","9.223471","9.180892","9.353626","9.433591","9.459933","10.103875","10.448015","10.362794","",
"Marshall Islands","MHL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.08341617009286","","","","","","","","","",
"Middle income","MIC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.29746966132871","20.5311813663715","23.2408687079506","23.1359656000833","22.9000961677574","22.8470842807273","22.4388387609617","23.5646607992589","24.8555752242087","24.3085320117868","24.9805124873929","24.6356896873463","24.5742449306752","24.8199101454425","25.1923566015022","25.1120701190954","23.7830060244402","23.7208736880496","24.0925249884423","24.0310262529833","23.6019577133908","23.101911420466","23.1122822883695","22.3679031037093","22.4758320363941","21.4384337753903","21.4540260867739","",
"Mali","MLI","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198.356686454781","193.723820252039","176.291060817798","170.785072137251","205.021749262785","226.233501404581","234.748766085806","228.553750516759","234.144944091625","226.377545122016","217.498845707337","222.492517487967","230.041638401787","221.906127561085","209.420831611474","215.507700555419","211.995269005041","209.025824310314","219.758797224251","225.976559956544","224.795727249218","224.357284545898","222.062469482422","218.610443115234","215.418167114258","214.012939453125","203.486511230469","205.273391723633","200.979196709999","194.128410503582","",
"Malta","MLT","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.611153371252978","0.601228268049951","0.593084151380687","0.599957725195364","0.608859845332161","0.618461472382098","0.612102175740194","0.623378126515919","0.635417177343691","0.640338088674283","0.640624921042658","0.647095145012039","0.653725221001875","0.641694729824441","0.641100480092286","0.645393693401777","0.6647680449442","0.663520914223707","0.663571356884785","0.657777560387064","0.644408153341168","0.642886065456169","0.647222752585521","0.655838684416601","0.651009192800781","0.654473515974615","0.640494322482967","0.645848796839459","0.602722986962117","0.606226939529934","",
"Myanmar","MMR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.66621241300768","9.72826682371051","11.5113833568025","14.7405511477209","17.8279905934115","21.7106273358517","24.5252333765262","31.0819493701873","46.3655606092071","53.7218586496071","51.910276944468","61.1362091192366","94.5301240148089","126.252380432892","128.535727553402","135.964807332135","158.05425102477","207.493019337327","253.372946680695","258.020849309518","273.451166075049","278.393951416016","271.024871826172","297.179443359375","313.411346435547","344.685699462891","367.48876953125","389.842895507813","406.700189631125","434.713825972419","",
"Middle East & North Africa (excluding high income)","MNA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.314256116562092","0.378912220945158","0.434554982587731","0.469657600984632","0.47289344665547","0.478558759827413","0.476752036957129","0.476232218247173","0.49591027699719","0.483147056665607","0.4617400818576","0.44923560075882","0.457280031821798","0.449853563038371","0.440502581115228","0.438048274679182","0.423853898561696","0.425675655453131","0.401398914442393","0.399115738180087","",
"Mongolia","MNG","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6502771327704","70.2685060763391","128.46014695292","125.009020136794","178.396523477305","238.046570835606","256.341552528691","269.829693936713","291.281732322839","301.058118281797","299.07561228034","307.43609414369","324.095572057133","353.322080208875","359.720060808176","383.426660289808","472.477257270089","510.292014133704","552.495832407607","580.637634277344","635.62744140625","721.889404296875","799.191284179688","807.436584472656","816.62548828125","873.5419921875","910.80432648489","959.940763197944","",
"Northern Mariana Islands","MNP","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04667327718325","","","","","","","","","",
"Mozambique","MOZ","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5595814555222","12.7466869509891","13.2768148487678","14.6856795526278","15.8259706497192","15.5131120681763","16.2804183959961","16.4880275726318","16.8409461975098","19.4032459259033","21.9880199432373","22.303269007685","22.515518141544","",
"Mauritania","MRT","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.44376422269804","5.51655159286978","5.89740832722475","6.26509176641553","6.35795109559664","6.58914882861751","6.70118174313925","6.85097997914348","7.28809625874743","7.42261725306339","7.41380075573738","7.54997846585414","7.72163578821032","7.93921904630755","8.53385585350091","9.25465424643671","9.52497008740933","9.932577829417","10.2680859899079","10.5335837622993","11.0148180031773","11.2849090576172","11.345548248291","11.8305076599121","12.1244155883789","12.3225044250488","12.2820281982422","12.4452560424805","12.5189163399595","12.5789067946563","",
"Mauritius","MUS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.94548123908169","9.18286460593365","9.32678130848683","10.0122304026744","10.4724112407534","10.8008193580113","11.1806504609945","11.6718119229295","12.2761941049134","12.8433581402782","12.9455355130609","13.2682320463801","13.8995134610519","14.1238950001634","14.4035652636244","14.6187176906254","15.4241817647059","16.3201587614235","17.2463771112779","17.743397690143","17.9689991294958","18.5552654266357","18.0767669677734","18.4260673522949","18.5221519470215","18.3401184082031","17.8085803985596","18.0094242095947","18.1454004659662","17.8947183361322","",
"Malawi","MWI","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.63805040477026","2.85014612208453","3.42340560653956","4.08250626486962","5.35738904136382","9.55346031020562","12.7714009172739","13.6199760204443","17.4016135811072","24.658721583752","30.9093730527092","36.883412387141","41.6609804495413","44.6374556994481","48.4425096816761","54.0731038603024","59.7034389924446","62.6635946629318","65.6045978694701","71.3836480451358","75.4371106421086","78.7030181884766","92.5362548828125","117.760040283203","146.146362304688","178.778625488281","215.129608154297","241.930526733398","265.493821319607","285.204310799053","",
"Malaysia","MYS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.503866893001","1.50564682463127","1.5310516524209","1.53975044969083","1.55652034175925","1.56628828510426","1.57476947425441","1.57976786691962","1.63760680816474","1.64652550505156","1.61718535329337","1.59501941054696","1.59850257092147","1.58005238523009","1.56072491400832","1.55442004996216","1.56019181656929","1.54767239055311","1.57154469751857","1.58635186466251","1.58608355395158","1.58635461330414","1.51781344413757","1.56669986248016","1.60350966453552","1.64070606231689","1.65115320682526","1.72694885730743","1.70068664414348","1.68148825794486","",
"North America","NAC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.90789509411836","4.09383453949329","4.15202195906884","4.10741467904474","4.17646010779365","4.32650864140722","4.5454834896827","4.99286209267385","5.15176887168566","5.24409770965576","5.38719892501831","5.70068645477295","5.97148370742798","6.15859937667847","6.50734281539917","6.89825534820557","7.02276341149641","7.15452335245878","",
"New Caledonia","NCL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131.063826328152","130.139078140129","129.731503259949","129.492127092965","127.652910293788","128.229066071274","127.363836348257","","","","",
"Niger","NER","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201.616965019337","178.344775492077","165.3544564756","158.662178760767","210.360675385739","226.234843919526","231.416783967388","232.763985220477","239.63039544912","229.101011671719","228.044545248391","230.660054245306","233.027901719528","224.176853859331","218.904816133951","228.23062699729","221.187638485638","215.168924988368","230.639525677261","232.81169195167","230.896859296229","230.416839599609","226.624069213867","237.333480834961","237.105926513672","241.356582641602","242.55290222168","245.15966796875","246.416116349453","236.003978124832","",
"Nigeria","NGA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.13380475487424","3.39753357392569","4.7680391668462","7.27885401037175","11.1396490004365","18.7278728712815","23.5197884885429","24.9429089884805","27.0169185069531","28.1882328523557","29.1579819556336","33.7084965185301","37.4549504116945","41.7624996016663","46.7738078682958","53.3202237254918","55.902545377224","57.280552420636","61.5512423301362","69.5261741400938","77.789523586387","83.5833358764648","86.9947052001953","90.7858505249023","92.7015075683594","95.225944519043","101.908271789551","112.098327636719","122.660240881278","134.207456003211","",
"Nicaragua","NIC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.93473001232659","5.11101932891206","5.2680820715331","5.38031091757395","5.5398363178379","5.85238979580357","6.20369100563881","6.55912698044285","7.08679374440555","8.17787889458466","8.5096531748201","8.82906566795942","9.25063705444336","9.31845569610596","10.0307693481445","10.5172214508057","10.8239860534668","11.0059728622437","11.5283908843994","11.8102524816214","12.2236870064531","",
"Netherlands","NLD","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.905392","0.907492","0.911294","0.908551","0.912724","0.912847","0.905196","0.909432","0.909004","0.911314","0.889929","0.904893","0.901545","0.933045","0.911049","0.904153","0.889931","0.876649","0.868154","0.87186","0.880499","0.878735","0.882709","0.872773","0.881682","0.888425","0.872971","0.858371","0.801507","0.820051","",
